Trip ID,Location,Country,Category,Visitor Name,Age,Gender,Rating,Accommodation Available,Accommodation Type,Accommodation Amount,Travel Start Date,Travel End Date,Transport Mode,Destination,Transport Cost
565,Tokyo,Japan,urban,Shawn Edwards,42,Male,3.9,Yes,Resort,84,04/12/2025,04/17/2025,Flight,"Tokyo, Japan",107
566,Dubai,UAE,urban,Tyler Sims,52,Male,2.2,Yes,Apartment,426,07/09/2024,07/13/2024,Car Rental,"Dubai, UAE",795
567,Amsterdam,Netherlands,urban,Jamie Hall,22,Female,4.4,Yes,Guesthouse,465,05/09/2024,05/18/2024,Flight,"Amsterdam, Netherlands",965
568,Sydney,Australia,beach,Mary Miller,51,Male,3.7,Yes,Guesthouse,71,12/07/2024,12/12/2024,Car Rental,"Sydney, Australia",358
569,Venice,Italy,historical,Joan Adams,65,Female,1.1,Yes,Hotel,331,12/15/2024,12/23/2024,Bus,"Venice, Italy",879
570,Cancun,Mexico,beach,Terri Moore,29,Male,4.8,Yes,Resort,164,11/09/2024,11/13/2024,Bus,"Cancun, Mexico",114
571,Bali,Indonesia,beach,Diana Miller,29,Male,3.7,Yes,Apartment,251,02/13/2025,02/19/2025,Car Rental,"Bali, Indonesia",931
572,Phuket,Thailand,beach,Lindsay Clark,52,Male,1.3,Yes,Hostel,167,09/28/2024,10/01/2024,Car Rental,"Phuket, Thailand",973
573,Dubai,UAE,urban,Mario Smith,33,Male,4.1,Yes,Apartment,407,11/27/2024,11/28/2024,Bus,"Dubai, UAE",903
574,Marrakech,Morocco,cultural,Jessica Stevens,30,Female,1.1,Yes,Apartment,385,12/18/2024,12/29/2024,Train,"Marrakech, Morocco",971
575,Cancun,Mexico,beach,Michael Proctor,32,Female,3.4,Yes,Hotel,192,01/12/2025,01/17/2025,Bus,"Cancun, Mexico",201
576,Bali,Indonesia,beach,Crystal Black,58,Male,4.6,Yes,Resort,206,04/01/2025,04/11/2025,Cruise,"Bali, Indonesia",470
577,Paris,France,cultural,Lisa Santiago,27,Female,2,Yes,Guesthouse,299,10/07/2024,10/18/2024,Cruise,"Paris, France",364
578,Bali,Indonesia,beach,Lori Chaney,21,Female,3.9,Yes,Hostel,334,05/12/2024,05/17/2024,Train,"Bali, Indonesia",380
579,Singapore,Singapore,urban,Ryan Proctor,49,Female,1.6,Yes,Resort,455,03/11/2025,03/17/2025,Bus,"Singapore, Singapore",957
580,Singapore,Singapore,urban,Danielle Khan,32,Female,1.2,Yes,Apartment,84,07/24/2024,07/29/2024,Car Rental,"Singapore, Singapore",933
581,Cape Town,South Africa,nature,Jeffrey Mason,57,Female,3.8,Yes,Resort,99,06/21/2024,06/29/2024,Flight,"Cape Town, South Africa",811
582,Phuket,Thailand,beach,Keith Aguirre,22,Male,1,Yes,Apartment,163,04/07/2025,04/14/2025,Bus,"Phuket, Thailand",772
583,Rome,Italy,historical,Patricia Thomas,58,Female,2.2,Yes,Hotel,437,11/14/2024,11/24/2024,Train,"Rome, Italy",346
584,Dubai,UAE,urban,Karina Pratt,27,Male,2.3,Yes,Resort,224,11/11/2024,11/14/2024,Cruise,"Dubai, UAE",844
585,Bora Bora,French Polynesia,beach,Michelle Hutchinson,62,Male,3.4,Yes,Resort,187,11/21/2024,11/27/2024,Bus,"Bora Bora, French Polynesia",652
586,Singapore,Singapore,urban,Michelle Clark,58,Female,1.3,Yes,Hotel,244,04/24/2025,04/26/2025,Bus,"Singapore, Singapore",966
587,Amsterdam,Netherlands,urban,John Johnson,54,Male,4.7,Yes,Resort,163,03/17/2025,03/22/2025,Train,"Amsterdam, Netherlands",926
588,Venice,Italy,historical,John Johnson,21,Male,3.2,Yes,Hotel,243,03/10/2025,03/20/2025,Cruise,"Venice, Italy",176
589,Cancun,Mexico,beach,Virginia Alexander,51,Female,3.2,Yes,Apartment,441,12/06/2024,12/12/2024,Train,"Cancun, Mexico",528
590,Barcelona,Spain,urban,Joseph Mullins,49,Female,2.8,Yes,Hotel,281,12/04/2024,12/11/2024,Cruise,"Barcelona, Spain",825
591,Venice,Italy,historical,Holly Smith,48,Female,2.7,Yes,Hotel,126,01/11/2025,01/23/2025,Train,"Venice, Italy",479
592,Dubai,UAE,urban,Jill Le,56,Male,2.6,Yes,Apartment,197,07/08/2024,07/15/2024,Cruise,"Dubai, UAE",930
593,Edinburgh,UK,historical,Jessica Keith,35,Male,2.4,Yes,Hostel,463,03/23/2025,03/24/2025,Cruise,"Edinburgh, UK",91
594,London,UK,urban,Debra Wright,63,Male,2.9,Yes,Apartment,174,02/16/2025,02/27/2025,Train,"London, UK",396
595,Venice,Italy,historical,Brett Nelson,40,Male,2.7,Yes,Resort,75,02/23/2025,03/01/2025,Flight,"Venice, Italy",562
596,Barcelona,Spain,urban,Jeremy Jones,39,Female,1.8,Yes,Resort,208,10/13/2024,10/25/2024,Flight,"Barcelona, Spain",539
597,Dubai,UAE,urban,Brian Allen,63,Female,4.5,Yes,Apartment,80,11/01/2024,11/10/2024,Flight,"Dubai, UAE",68
598,Phuket,Thailand,beach,Monique Marsh,27,Male,4.9,Yes,Apartment,248,09/23/2024,09/24/2024,Car Rental,"Phuket, Thailand",426
599,Paris,France,cultural,Mark Novak,49,Female,2.1,Yes,Resort,95,04/28/2024,05/04/2024,Bus,"Paris, France",267
600,Bali,Indonesia,beach,Lee Anderson,27,Female,2,Yes,Resort,330,07/03/2024,07/12/2024,Car Rental,"Bali, Indonesia",748
601,Bangkok,Thailand,urban,Matthew Tyler,18,Male,2.7,Yes,Resort,155,09/28/2024,10/10/2024,Bus,"Bangkok, Thailand",705
602,Bali,Indonesia,beach,Robert Travis,69,Female,1.1,Yes,Guesthouse,335,01/18/2025,01/23/2025,Car Rental,"Bali, Indonesia",594
603,Cape Town,South Africa,nature,Meghan Lee,29,Male,2.9,Yes,Apartment,130,08/10/2024,08/23/2024,Car Rental,"Cape Town, South Africa",88
604,Bali,Indonesia,beach,Patrick Gibson,25,Male,2.2,Yes,Hotel,461,08/15/2024,08/22/2024,Train,"Bali, Indonesia",124
605,Bangkok,Thailand,urban,Lauren Campos,69,Male,1.7,Yes,Apartment,119,10/28/2024,11/04/2024,Bus,"Bangkok, Thailand",651
606,Rome,Italy,historical,Samantha Myers,39,Male,3.6,Yes,Resort,303,11/09/2024,11/12/2024,Train,"Rome, Italy",773
607,Dubai,UAE,urban,Aaron Everett,49,Female,3.9,Yes,Apartment,383,06/03/2024,06/15/2024,Flight,"Dubai, UAE",501
608,Istanbul,Turkey,historical,Mallory Barber,54,Female,3.4,Yes,Guesthouse,358,04/23/2025,05/06/2025,Flight,"Istanbul, Turkey",738
609,Tokyo,Japan,urban,Doris Lewis,65,Female,2,Yes,Resort,229,10/17/2024,10/22/2024,Cruise,"Tokyo, Japan",88
610,Bangkok,Thailand,urban,Alexandra Mccarthy,33,Male,3.3,Yes,Apartment,329,11/18/2024,11/22/2024,Cruise,"Bangkok, Thailand",954
611,Sydney,Australia,beach,Edward Harris,28,Male,3.3,Yes,Guesthouse,491,08/28/2024,09/02/2024,Flight,"Sydney, Australia",350
612,Tokyo,Japan,urban,Stacy Adkins,60,Female,3.8,Yes,Hotel,416,10/31/2024,11/14/2024,Car Rental,"Tokyo, Japan",235
613,Sydney,Australia,beach,Michelle Kelly,31,Female,1.1,Yes,Resort,61,05/04/2024,05/07/2024,Train,"Sydney, Australia",278
614,Bangkok,Thailand,urban,Thomas Anderson,50,Male,3.2,Yes,Hotel,85,02/19/2025,02/26/2025,Cruise,"Bangkok, Thailand",387
615,Cancun,Mexico,beach,Julie Rogers,45,Female,1.6,Yes,Hotel,93,02/03/2025,02/15/2025,Train,"Cancun, Mexico",658
616,London,UK,urban,Natalie Collins,40,Male,2,Yes,Resort,315,01/24/2025,01/30/2025,Car Rental,"London, UK",78
617,Cancun,Mexico,beach,Andrea Berry,40,Female,1.1,Yes,Hotel,456,10/25/2024,11/01/2024,Flight,"Cancun, Mexico",285
618,Paris,France,cultural,Sarah Parks,41,Male,3.7,Yes,Apartment,231,07/06/2024,07/16/2024,Flight,"Paris, France",900
619,Bora Bora,French Polynesia,beach,Calvin Hill,33,Female,2,Yes,Guesthouse,339,04/17/2025,04/28/2025,Bus,"Bora Bora, French Polynesia",750
620,Edinburgh,UK,historical,Brian Robles,18,Male,3,Yes,Hotel,346,04/14/2025,04/19/2025,Bus,"Edinburgh, UK",784
621,London,UK,urban,Sheila Wolf,25,Male,2.4,Yes,Resort,176,09/04/2024,09/13/2024,Flight,"London, UK",153
622,London,UK,urban,Jonathan Mercado,58,Male,3,Yes,Apartment,254,03/26/2025,03/28/2025,Train,"London, UK",824
623,Amsterdam,Netherlands,urban,Joshua Acosta,22,Male,4.2,Yes,Hostel,126,07/04/2024,07/15/2024,Flight,"Amsterdam, Netherlands",691
624,Paris,France,cultural,Melissa Baker,54,Male,2,Yes,Hotel,154,07/23/2024,08/02/2024,Cruise,"Paris, France",645
625,Istanbul,Turkey,historical,Michael Cunningham,49,Female,4.9,Yes,Apartment,413,03/17/2025,03/28/2025,Flight,"Istanbul, Turkey",691
626,Barcelona,Spain,urban,Juan Lawrence,47,Male,1.3,Yes,Apartment,300,07/26/2024,08/01/2024,Car Rental,"Barcelona, Spain",669
627,Cape Town,South Africa,nature,Kenneth Moore,66,Male,4.8,Yes,Apartment,481,03/30/2025,04/06/2025,Cruise,"Cape Town, South Africa",611
628,Amsterdam,Netherlands,urban,Larry Leblanc,52,Female,1.9,Yes,Hostel,258,11/29/2024,12/12/2024,Car Rental,"Amsterdam, Netherlands",169
629,Cape Town,South Africa,nature,Alexander Cook,35,Male,4.4,Yes,Resort,241,12/07/2024,12/15/2024,Bus,"Cape Town, South Africa",696
630,Phuket,Thailand,beach,Kathleen Garcia,41,Male,1.6,Yes,Guesthouse,197,10/12/2024,10/14/2024,Flight,"Phuket, Thailand",548
631,Dubai,UAE,urban,Sean Bell,27,Male,3.7,Yes,Guesthouse,364,03/27/2025,04/06/2025,Cruise,"Dubai, UAE",241
632,Singapore,Singapore,urban,Anthony Grimes,67,Female,2.3,Yes,Hostel,207,02/27/2025,03/11/2025,Cruise,"Singapore, Singapore",468
633,Dubai,UAE,urban,Brandy Newman,27,Female,4.7,Yes,Guesthouse,119,10/31/2024,11/09/2024,Cruise,"Dubai, UAE",231
634,Rome,Italy,historical,Shawn Bowman,18,Male,3.8,Yes,Apartment,364,02/04/2025,02/13/2025,Train,"Rome, Italy",649
635,Cancun,Mexico,beach,Sara Aguilar DVM,45,Male,4.9,Yes,Resort,207,06/18/2024,06/23/2024,Car Rental,"Cancun, Mexico",662
636,New York,USA,urban,Elizabeth Lewis,58,Female,1.3,Yes,Apartment,316,02/12/2025,02/25/2025,Car Rental,"New York, USA",115
637,Tokyo,Japan,urban,James Perkins,23,Female,1.2,Yes,Hotel,70,09/27/2024,09/30/2024,Flight,"Tokyo, Japan",414
638,Marrakech,Morocco,cultural,Jamie Campbell,44,Female,3.9,Yes,Guesthouse,410,03/18/2025,03/19/2025,Bus,"Marrakech, Morocco",88
639,Cape Town,South Africa,nature,Francisco Moore,29,Female,4.2,Yes,Resort,492,10/13/2024,10/15/2024,Cruise,"Cape Town, South Africa",439
640,Tokyo,Japan,urban,Terry Yu,26,Male,3.6,Yes,Resort,395,02/07/2025,02/17/2025,Car Rental,"Tokyo, Japan",138
641,Edinburgh,UK,historical,Jillian Martin,29,Female,1.5,Yes,Resort,428,07/11/2024,07/15/2024,Car Rental,"Edinburgh, UK",334
642,Singapore,Singapore,urban,Rebekah Owens,39,Male,4.2,Yes,Hostel,306,03/06/2025,03/17/2025,Car Rental,"Singapore, Singapore",702
643,Phuket,Thailand,beach,Kristine Cervantes,22,Female,4.8,Yes,Hotel,475,06/10/2024,06/14/2024,Bus,"Phuket, Thailand",381
644,Bora Bora,French Polynesia,beach,Sheila Holt,54,Male,2.9,Yes,Resort,272,08/08/2024,08/11/2024,Car Rental,"Bora Bora, French Polynesia",514
645,London,UK,urban,Jason Blake,70,Female,4.1,Yes,Hostel,77,05/12/2024,05/18/2024,Train,"London, UK",500
646,London,UK,urban,Danny Rodgers,54,Female,4,Yes,Guesthouse,436,04/24/2025,05/07/2025,Car Rental,"London, UK",953
647,New York,USA,urban,Tammie Howell,18,Male,4.1,Yes,Hostel,255,11/29/2024,12/03/2024,Train,"New York, USA",503
648,Sydney,Australia,beach,Danielle Walsh,49,Male,3.1,Yes,Resort,76,06/01/2024,06/03/2024,Cruise,"Sydney, Australia",325
649,Bali,Indonesia,beach,Brent Daniels,62,Male,2.9,Yes,Guesthouse,449,02/08/2025,02/14/2025,Bus,"Bali, Indonesia",588
650,Istanbul,Turkey,historical,Chelsey Hartman,31,Male,2.3,Yes,Apartment,164,01/15/2025,01/25/2025,Train,"Istanbul, Turkey",809
651,Bali,Indonesia,beach,Bethany Howard,40,Female,1.9,Yes,Hostel,443,07/10/2024,07/13/2024,Bus,"Bali, Indonesia",468
652,Rome,Italy,historical,Keith Deleon,22,Female,4.1,Yes,Guesthouse,172,06/24/2024,07/07/2024,Cruise,"Rome, Italy",601
653,Venice,Italy,historical,Michael Patel,59,Female,3.6,Yes,Hotel,364,05/06/2024,05/19/2024,Train,"Venice, Italy",410
654,Venice,Italy,historical,Kimberly Booth,18,Female,1.2,Yes,Hotel,355,10/20/2024,10/26/2024,Train,"Venice, Italy",68
655,Dubai,UAE,urban,Robert Glass,59,Female,1.4,Yes,Hostel,443,01/30/2025,02/08/2025,Bus,"Dubai, UAE",260
656,Edinburgh,UK,historical,Christopher Stevens,37,Female,3.2,Yes,Guesthouse,443,03/14/2025,03/17/2025,Bus,"Edinburgh, UK",510
657,Rome,Italy,historical,David Melendez,45,Male,1.8,Yes,Apartment,242,03/21/2025,04/04/2025,Bus,"Rome, Italy",689
658,Venice,Italy,historical,Patricia Jackson,59,Male,2.6,Yes,Apartment,212,01/28/2025,02/02/2025,Bus,"Venice, Italy",50
659,Bangkok,Thailand,urban,Kaitlyn Hart,63,Female,4,Yes,Hostel,244,09/01/2024,09/03/2024,Bus,"Bangkok, Thailand",624
660,Dubai,UAE,urban,Edward Osborne,62,Female,4.9,Yes,Resort,400,04/14/2025,04/17/2025,Train,"Dubai, UAE",807
661,Amsterdam,Netherlands,urban,Dr. Stephen Alexander,64,Male,1.5,Yes,Hostel,207,04/06/2025,04/15/2025,Bus,"Amsterdam, Netherlands",621
662,Rome,Italy,historical,Gabriella Carr,40,Female,2.8,Yes,Guesthouse,308,07/22/2024,07/30/2024,Flight,"Rome, Italy",866
663,Singapore,Singapore,urban,Jessica Golden,36,Female,3.5,Yes,Apartment,65,01/03/2025,01/06/2025,Car Rental,"Singapore, Singapore",935
664,Bali,Indonesia,beach,Anthony Edwards,67,Male,4.8,Yes,Apartment,240,11/15/2024,11/24/2024,Flight,"Bali, Indonesia",815
665,Cancun,Mexico,beach,Janet Bryant,37,Female,3.1,Yes,Guesthouse,162,10/29/2024,11/05/2024,Flight,"Cancun, Mexico",970
666,New York,USA,urban,Nicholas Zimmerman,36,Male,4.1,Yes,Hotel,494,05/02/2024,05/14/2024,Train,"New York, USA",96
667,Phuket,Thailand,beach,Jason Gates,40,Female,3.8,Yes,Resort,280,01/25/2025,01/31/2025,Car Rental,"Phuket, Thailand",564
668,Cancun,Mexico,beach,Daniel Suarez,54,Female,4.5,Yes,Apartment,50,02/04/2025,02/17/2025,Cruise,"Cancun, Mexico",759
669,Dubai,UAE,urban,Tyler Smith,46,Male,4.6,Yes,Hotel,226,07/13/2024,07/14/2024,Cruise,"Dubai, UAE",167
670,Bora Bora,French Polynesia,beach,Randy Reynolds,50,Female,3.2,Yes,Apartment,392,11/20/2024,11/22/2024,Car Rental,"Bora Bora, French Polynesia",548
671,Amsterdam,Netherlands,urban,Douglas Stephens,35,Male,3.1,Yes,Apartment,439,12/16/2024,12/20/2024,Train,"Amsterdam, Netherlands",224
672,Marrakech,Morocco,cultural,Megan Walker,22,Female,4.4,Yes,Apartment,465,03/12/2025,03/26/2025,Flight,"Marrakech, Morocco",433
673,Tokyo,Japan,urban,Thomas Wells,40,Female,4,Yes,Guesthouse,344,05/14/2024,05/17/2024,Car Rental,"Tokyo, Japan",714
674,Cancun,Mexico,beach,Scott Cameron MD,40,Female,3.4,Yes,Hostel,404,12/02/2024,12/08/2024,Cruise,"Cancun, Mexico",249
675,Singapore,Singapore,urban,Shelley Martin,36,Male,4.3,Yes,Resort,241,02/26/2025,03/02/2025,Bus,"Singapore, Singapore",815
676,Venice,Italy,historical,Kyle Shields,37,Female,5,Yes,Hotel,267,02/27/2025,03/10/2025,Flight,"Venice, Italy",982
677,Bali,Indonesia,beach,Casey Bowers,47,Female,4.1,Yes,Hostel,61,10/06/2024,10/11/2024,Flight,"Bali, Indonesia",376
678,Paris,France,cultural,Cathy Edwards,30,Male,3.8,Yes,Resort,216,03/04/2025,03/14/2025,Bus,"Paris, France",994
679,Tokyo,Japan,urban,Michael Olson,57,Female,3.2,Yes,Guesthouse,355,03/17/2025,03/21/2025,Cruise,"Tokyo, Japan",669
680,Bangkok,Thailand,urban,Michael Roberts,49,Male,4.2,Yes,Hostel,350,10/25/2024,11/06/2024,Train,"Bangkok, Thailand",763
681,Sydney,Australia,beach,Ashley Rodriguez,19,Male,2.1,Yes,Hostel,56,04/21/2025,05/03/2025,Flight,"Sydney, Australia",999
682,Rome,Italy,historical,Julie Stevens,28,Male,1.7,Yes,Hotel,472,11/05/2024,11/15/2024,Train,"Rome, Italy",119
683,Cancun,Mexico,beach,Cory Torres,64,Female,4.8,Yes,Guesthouse,386,05/08/2024,05/17/2024,Cruise,"Cancun, Mexico",155
684,Paris,France,cultural,Regina Harris,41,Male,3.8,Yes,Apartment,499,11/05/2024,11/07/2024,Bus,"Paris, France",499
685,Dubai,UAE,urban,Leslie Lawrence,48,Female,1.9,Yes,Guesthouse,188,05/31/2024,06/12/2024,Car Rental,"Dubai, UAE",808
686,Rome,Italy,historical,Adam Cline,57,Male,2.3,Yes,Guesthouse,307,01/16/2025,01/18/2025,Train,"Rome, Italy",926
687,Bali,Indonesia,beach,Valerie Hayes,39,Female,2.7,Yes,Hostel,356,04/15/2025,04/27/2025,Cruise,"Bali, Indonesia",109
688,Bali,Indonesia,beach,Wendy Hamilton,59,Male,2.3,Yes,Guesthouse,151,09/11/2024,09/18/2024,Flight,"Bali, Indonesia",813
689,Marrakech,Morocco,cultural,Thomas Summers MD,52,Female,3.4,Yes,Guesthouse,364,12/31/2024,01/12/2025,Train,"Marrakech, Morocco",930
690,Dubai,UAE,urban,Michael Smith,40,Female,3.1,Yes,Hostel,77,05/16/2024,05/24/2024,Train,"Dubai, UAE",372
691,Bora Bora,French Polynesia,beach,Alexandra Allen,42,Male,1.7,Yes,Apartment,307,09/12/2024,09/15/2024,Bus,"Bora Bora, French Polynesia",375
692,Bali,Indonesia,beach,Rodney Johnson,27,Female,1,Yes,Resort,341,04/20/2025,04/23/2025,Car Rental,"Bali, Indonesia",415
693,Venice,Italy,historical,Shirley Dennis,46,Female,4.4,Yes,Hotel,55,02/10/2025,02/22/2025,Flight,"Venice, Italy",279
694,Bangkok,Thailand,urban,Elizabeth West,50,Female,4.5,Yes,Apartment,206,08/10/2024,08/23/2024,Cruise,"Bangkok, Thailand",268
695,Tokyo,Japan,urban,Corey Hall,63,Female,4.7,Yes,Hotel,282,05/14/2024,05/15/2024,Bus,"Tokyo, Japan",384
696,Singapore,Singapore,urban,Lisa Wilson,57,Female,2.6,Yes,Resort,74,04/03/2025,04/10/2025,Bus,"Singapore, Singapore",402
697,Edinburgh,UK,historical,Adam Larson,44,Female,2.2,Yes,Resort,283,08/20/2024,08/31/2024,Train,"Edinburgh, UK",154
698,Cape Town,South Africa,nature,Laurie Carpenter,30,Female,4.5,Yes,Hotel,227,04/29/2024,05/01/2024,Flight,"Cape Town, South Africa",314
699,London,UK,urban,Caitlyn Davis,40,Female,3.4,Yes,Resort,86,09/19/2024,10/01/2024,Train,"London, UK",901
700,Dubai,UAE,urban,Kevin Mccarty,58,Female,3,Yes,Hostel,409,11/12/2024,11/21/2024,Car Rental,"Dubai, UAE",525
701,Barcelona,Spain,urban,Kara Ramirez,25,Female,4.8,Yes,Resort,258,06/09/2024,06/23/2024,Cruise,"Barcelona, Spain",221
702,Bali,Indonesia,beach,John Wagner,32,Female,4.1,Yes,Apartment,297,01/07/2025,01/14/2025,Flight,"Bali, Indonesia",107
703,Singapore,Singapore,urban,Caroline Weaver,31,Female,1.5,Yes,Hostel,491,05/31/2024,06/10/2024,Bus,"Singapore, Singapore",655
704,Barcelona,Spain,urban,Michael Hawkins,19,Male,2.9,Yes,Guesthouse,313,02/27/2025,03/03/2025,Train,"Barcelona, Spain",579
705,Rome,Italy,historical,Melissa Sims,37,Male,2.2,Yes,Hostel,219,12/12/2024,12/25/2024,Cruise,"Rome, Italy",128
706,Edinburgh,UK,historical,Heather Campbell,50,Female,3,Yes,Hostel,165,02/06/2025,02/19/2025,Train,"Edinburgh, UK",863
707,Cancun,Mexico,beach,Richard Murray,34,Female,4.7,Yes,Apartment,347,04/15/2025,04/20/2025,Cruise,"Cancun, Mexico",454
708,Istanbul,Turkey,historical,Christina Barrett,27,Male,3.7,Yes,Hostel,387,08/23/2024,09/04/2024,Bus,"Istanbul, Turkey",60
709,London,UK,urban,Andrew Allen,40,Female,3.6,Yes,Hotel,368,07/13/2024,07/16/2024,Flight,"London, UK",895
710,Bora Bora,French Polynesia,beach,Danielle White,29,Female,3.6,Yes,Apartment,411,02/21/2025,03/07/2025,Flight,"Bora Bora, French Polynesia",322
711,Singapore,Singapore,urban,Lee Clark,70,Female,4.1,Yes,Resort,279,09/10/2024,09/19/2024,Car Rental,"Singapore, Singapore",720
712,Marrakech,Morocco,cultural,Andrew Carr,50,Male,4.6,Yes,Hostel,70,05/01/2024,05/03/2024,Cruise,"Marrakech, Morocco",417
713,Edinburgh,UK,historical,Austin Huang,18,Male,4.6,Yes,Hostel,227,08/29/2024,09/11/2024,Car Rental,"Edinburgh, UK",865
714,Edinburgh,UK,historical,Mrs. Debra Andrews,18,Female,1.7,Yes,Apartment,74,03/08/2025,03/21/2025,Car Rental,"Edinburgh, UK",998
715,New York,USA,urban,Paul Stone,67,Female,3.1,Yes,Resort,256,08/04/2024,08/06/2024,Cruise,"New York, USA",620
716,Phuket,Thailand,beach,Amanda Miller,25,Male,2.3,Yes,Guesthouse,158,09/22/2024,10/01/2024,Flight,"Phuket, Thailand",667
717,New York,USA,urban,Jesus Jordan,62,Female,4.4,Yes,Guesthouse,262,03/06/2025,03/15/2025,Car Rental,"New York, USA",415
718,Paris,France,cultural,Diana Young,26,Female,2.9,Yes,Hotel,90,12/29/2024,01/09/2025,Cruise,"Paris, France",192
719,Edinburgh,UK,historical,Ashley Sanders,38,Male,3.1,Yes,Guesthouse,258,07/06/2024,07/13/2024,Car Rental,"Edinburgh, UK",910
720,Edinburgh,UK,historical,Jamie Patrick,25,Female,1.3,Yes,Resort,224,04/02/2025,04/06/2025,Flight,"Edinburgh, UK",944
721,Bangkok,Thailand,urban,Lisa Watson,63,Male,2.1,Yes,Hotel,95,08/03/2024,08/14/2024,Cruise,"Bangkok, Thailand",688
722,Barcelona,Spain,urban,Jacob Chen,24,Male,2.9,Yes,Hotel,295,02/16/2025,02/19/2025,Bus,"Barcelona, Spain",850
723,Bora Bora,French Polynesia,beach,Ashley Richard,19,Female,3.2,Yes,Resort,425,05/03/2024,05/14/2024,Cruise,"Bora Bora, French Polynesia",148
724,Bali,Indonesia,beach,Heidi Dunn,68,Female,4.5,Yes,Apartment,103,07/08/2024,07/12/2024,Flight,"Bali, Indonesia",666
725,Cancun,Mexico,beach,Jeremy Hernandez,21,Female,2.8,Yes,Hostel,421,02/06/2025,02/17/2025,Flight,"Cancun, Mexico",146
726,Cancun,Mexico,beach,Allison Harris,50,Male,3.4,Yes,Guesthouse,321,10/30/2024,11/07/2024,Bus,"Cancun, Mexico",78
727,Cancun,Mexico,beach,Carly Martin,45,Female,1.1,Yes,Apartment,436,02/13/2025,02/22/2025,Flight,"Cancun, Mexico",469
728,Cape Town,South Africa,nature,Ariel Newman,70,Female,3.6,Yes,Apartment,308,03/10/2025,03/24/2025,Bus,"Cape Town, South Africa",238
729,Amsterdam,Netherlands,urban,Kathryn Mitchell,21,Female,2,Yes,Hotel,149,07/06/2024,07/09/2024,Cruise,"Amsterdam, Netherlands",901
730,Venice,Italy,historical,Ashley Reynolds,68,Female,2.1,Yes,Hotel,102,06/25/2024,06/26/2024,Train,"Venice, Italy",223
731,Rome,Italy,historical,Adrienne Walsh,57,Male,4.2,Yes,Apartment,249,07/21/2024,08/03/2024,Cruise,"Rome, Italy",386
732,Amsterdam,Netherlands,urban,Melissa Lee,45,Female,2.8,Yes,Hotel,148,06/29/2024,07/05/2024,Bus,"Amsterdam, Netherlands",575
733,London,UK,urban,Robert Hicks,70,Male,2.7,Yes,Guesthouse,171,06/10/2024,06/19/2024,Train,"London, UK",553
734,Bora Bora,French Polynesia,beach,Heather Campbell,25,Female,3.5,Yes,Apartment,299,06/11/2024,06/23/2024,Car Rental,"Bora Bora, French Polynesia",72
735,Tokyo,Japan,urban,Steven Copeland,65,Female,3.9,Yes,Hostel,448,10/09/2024,10/23/2024,Flight,"Tokyo, Japan",781
736,Amsterdam,Netherlands,urban,Jessica Mcgrath DVM,21,Male,3.3,Yes,Guesthouse,476,05/24/2024,05/25/2024,Bus,"Amsterdam, Netherlands",581
737,Paris,France,cultural,Gabriela Johnson,39,Female,3.6,Yes,Hostel,245,08/26/2024,09/05/2024,Flight,"Paris, France",429
738,Sydney,Australia,beach,Cassandra Walker,53,Female,3.3,Yes,Hostel,238,07/15/2024,07/25/2024,Train,"Sydney, Australia",747
739,Tokyo,Japan,urban,Christine Camacho,68,Female,4.3,Yes,Hotel,344,09/12/2024,09/18/2024,Cruise,"Tokyo, Japan",504
740,Tokyo,Japan,urban,Brian Wilson,67,Male,3.8,Yes,Hostel,408,10/06/2024,10/09/2024,Car Rental,"Tokyo, Japan",862
741,Bali,Indonesia,beach,Jack Mcclain,18,Male,3.8,Yes,Resort,56,08/23/2024,08/27/2024,Car Rental,"Bali, Indonesia",306
742,London,UK,urban,Megan Shaffer,68,Male,1.6,Yes,Guesthouse,411,06/15/2024,06/18/2024,Flight,"London, UK",679
743,Rome,Italy,historical,Dawn Ford,55,Female,3.6,Yes,Apartment,130,05/03/2024,05/10/2024,Cruise,"Rome, Italy",188
744,Venice,Italy,historical,Charles Mcdonald,46,Female,4.2,Yes,Resort,489,05/31/2024,06/02/2024,Car Rental,"Venice, Italy",93
745,Bangkok,Thailand,urban,Tiffany Chang,29,Male,4.5,Yes,Hotel,466,07/12/2024,07/21/2024,Cruise,"Bangkok, Thailand",545
746,Edinburgh,UK,historical,Michelle Valdez,49,Male,2,Yes,Resort,363,02/16/2025,02/19/2025,Train,"Edinburgh, UK",488
747,New York,USA,urban,Ronald Beltran,43,Female,2.3,Yes,Guesthouse,86,04/10/2025,04/13/2025,Bus,"New York, USA",121
748,Dubai,UAE,urban,Glenn Peterson,63,Male,1.1,Yes,Resort,131,03/23/2025,03/25/2025,Cruise,"Dubai, UAE",279
